videoid,contentUrl,duration,page_dir,name
25857296,https://ak.picdn.net/shutterstock/videos/25857296/preview/stock-footage-slow-motion-ride-down-a-water-slide.mp4,PT00H00M22S,191301_191350,Slow motion ride down a water slide 
1039674242,https://ak.picdn.net/shutterstock/videos/1039674242/preview/stock-footage-girl-makes-a-run-on-the-road-training-jogging-master-shot-back-view.mp4,PT00H00M26S,063701_063750,Girl makes a run on the road. training. jogging. master shot. back view
1027989101,https://ak.picdn.net/shutterstock/videos/1027989101/preview/stock-footage-milan-italy-april-white-luxury-electric-car-tesla-charging-closeup-ecological-tesla.mp4,PT00H00M10S,069251_069300,"Milan, italy - 12 april 2019: white luxury electric car tesla charging closeup. ecological tesla model 3. environment transportation. headlight."
1039908989,https://ak.picdn.net/shutterstock/videos/1039908989/preview/stock-footage-autumn-in-lapland-aerial-reverse-drone-shot-over-fall-foliage-trees-overlooking-katkatunturi.mp4,PT00H00M05S,108301_108350,"Autumn in lapland, aerial, reverse, drone shot, over fall, foliage trees, overlooking katkatunturi, lake immeljarvi and polar wilderness, on a partly sunny, autumn day, on the top of levitunturi, in"
28678489,https://ak.picdn.net/shutterstock/videos/28678489/preview/stock-footage-feet-of-hanged-man-over-the-rotten-swamp-camera-move-from-right-to-left.mp4,PT00H00M21S,037451_037500,"Feet of hanged man over the rotten swamp, camera move from right to left"
1012218641,https://ak.picdn.net/shutterstock/videos/1012218641/preview/stock-footage-clouds-time-lapse-video-footage-rainy-monsoon-clouds-time-lapse-video-footage-with-coconut-tree.mp4,PT00H00M45S,196451_196500,Clouds time lapse video footage: rainy monsoon clouds time lapse video footage with coconut tree leaves foreground
1914130,https://ak.picdn.net/shutterstock/videos/1914130/preview/stock-footage-man-holding-digital-tablet-and-using-it-with-his-hand.mp4,PT00H00M16S,019451_019500,Man holding digital tablet and using it with his hand.
16234456,https://ak.picdn.net/shutterstock/videos/16234456/preview/stock-footage-closeup-preparing-fresh-pineapple-for-sale-in-the-street-market-thai-fruit-k.mp4,PT00H00M11S,101301_101350,"Closeup preparing fresh pineapple for sale in the street market, thai fruit, 4k "
1013263508,https://ak.picdn.net/shutterstock/videos/1013263508/preview/stock-footage-colorful-refreshing-drink-in-black-background.mp4,PT00H00M24S,069601_069650,Colorful refreshing drink in black background
10974629,https://ak.picdn.net/shutterstock/videos/10974629/preview/stock-footage-strasbourg-france-may-historical-picturesque-european-town-of-strasbourg-france.mp4,PT00H00M17S,017101_017150,"Strasbourg, france - may 16 2015: historical picturesque european town of strasbourg, france. historical half timbered houses, ultra hd 4k, real time, zoom"
4722053,https://ak.picdn.net/shutterstock/videos/4722053/preview/stock-footage-river-at-twilight-in-locarno-mountains-switzerland.mp4,PT00H00M12S,090351_090400,"River at twilight in locarno mountains, switzerland."
1026072095,https://ak.picdn.net/shutterstock/videos/1026072095/preview/stock-footage-aerial-footage-of-frozen-lake-people-are-skating-on-the-ice.mp4,PT00H00M57S,053051_053100,Aerial footage of frozen lake people are skating on the ice.
1017112402,https://ak.picdn.net/shutterstock/videos/1017112402/preview/stock-footage-closeup-of-butterfly.mp4,PT00H00M09S,109401_109450,Closeup of butterfly
7502854,https://ak.picdn.net/shutterstock/videos/7502854/preview/stock-footage-ducks-swimming-in-the-lake-water-together-under-the-evening-sun-light.mp4,PT00H00M17S,105351_105400,Ducks swimming in the lake water together under the evening sun light
32509015,https://ak.picdn.net/shutterstock/videos/32509015/preview/stock-footage-human-lungs-with-heart-and-diaphragm.mp4,PT00H00M12S,118051_118100,Human lungs with heart and diaphragm 
1043335735,https://ak.picdn.net/shutterstock/videos/1043335735/preview/stock-footage-aerial-view-bird-view-of-a-clean-and-beautiful-white-sand-beach-raw-footage-ungraded-no-color.mp4,PT00H00M41S,192051_192100,"Aerial view, bird view of a clean and beautiful white sand beach, raw footage, ungraded, no color, log profile"
1037195462,https://ak.picdn.net/shutterstock/videos/1037195462/preview/stock-footage-loving-couple-on-a-motorcycle-travel-on-tropical-island-bali-against-the-backdrop-of-beautiful.mp4,PT00H00M27S,176101_176150,Loving couple on a motorcycle travel on tropical island bali against the backdrop of beautiful nature landscape. indonesia. aerial view. 4k.
2663249,https://ak.picdn.net/shutterstock/videos/2663249/preview/stock-footage-silhouette-of-a-fisherman-on-lake-at-sunset.mp4,PT00H00M12S,005951_006000,Silhouette of a fisherman on lake at sunset
1008359011,https://ak.picdn.net/shutterstock/videos/1008359011/preview/stock-footage-sunset-at-the-pier-evening.mp4,PT00H00M12S,084301_084350,Sunset at the pier. evening
16623148,https://ak.picdn.net/shutterstock/videos/16623148/preview/stock-footage-bird-of-prey-species-common-buzzard-buteo-buteo-a-portrait-of-adult.mp4,PT00H00M13S,000751_000800,Bird of prey species - common buzzard (buteo buteo). a portrait of adult.
1036593764,https://ak.picdn.net/shutterstock/videos/1036593764/preview/stock-footage-mountain-landscape-in-summer-morning-fundatura-ponorului-romania.mp4,PT00H00M10S,140801_140850,"Mountain landscape in summer morning - fundatura ponorului, romania"
20610400,https://ak.picdn.net/shutterstock/videos/20610400/preview/stock-footage-lonely-man-on-a-boat.mp4,PT00H00M06S,125251_125300,Lonely man on a boat
1062609367,https://ak.picdn.net/shutterstock/videos/1062609367/preview/stock-footage-seaside-and-the-waves-in-antalya-turkey.mp4,PT00H00M27S,142601_142650,Seaside and the waves in antalya turkey
1037964377,https://ak.picdn.net/shutterstock/videos/1037964377/preview/stock-footage-ants-crawl-along-the-bark-on-a-tree-trunk-summer-close-up.mp4,PT00H00M12S,174201_174250,Ants crawl along the bark on a tree trunk. summer. close-up.
23654698,https://ak.picdn.net/shutterstock/videos/23654698/preview/stock-footage-aerial-close-up-pilots-steering-safari-hot-air-balloons-full-of-excited-tourists-people-on.mp4,PT00H00M29S,065851_065900,"Aerial, close up: pilots steering safari hot air balloons full of excited tourists. people on dreamy journey sightseeing and enjoying the view of stunning serengeti scenery at rose-pink light of dawn"
1048576006,https://ak.picdn.net/shutterstock/videos/1048576006/preview/stock-footage-aerial-view-drone-footage-flight-over-green-meadow-with-holiday-camp-forest-and-mountain-range-in.mp4,PT00H00M15S,065051_065100,Aerial view drone footage: flight over green meadow with holiday camp. forest and mountain range in background. sunset soft light. carpathian mountains
1035704690,https://ak.picdn.net/shutterstock/videos/1035704690/preview/stock-footage-parish-church-of-divine-heart-of-jesus-on-river-oravitsa-vitanova-slovakia.mp4,PT00H00M07S,006101_006150,"Parish church of divine heart of jesus on river oravitsa, vitanova, slovakia"
33107095,https://ak.picdn.net/shutterstock/videos/33107095/preview/stock-footage-arctic-sun-cinema-k-aerial-view-towards-the-sun-above-tunturi-fjelds-at-a-autumn-morning-dawn.mp4,PT00H00M15S,181551_181600,"Arctic sun, cinema 4k aerial view towards the sun above tunturi fjelds, at a autumn morning dawn landscape, above urho kekkonen national park, in saariselka, lapland, finland"
1028926151,https://ak.picdn.net/shutterstock/videos/1028926151/preview/stock-footage-looping-symmetric-star-abstract-motion-design-on-black-background.mp4,PT00H00M30S,177701_177750,Looping symmetric star abstract motion design on black background
1059745949,https://ak.picdn.net/shutterstock/videos/1059745949/preview/stock-footage-circa-s-men-in-uniform-laugh-at-the-camera-and-march-in-formation-during-wwi.mp4,PT00H00M27S,025501_025550,"Circa 1910s - men in uniform laugh at the camera, and march in formation, during wwi."
25119782,https://ak.picdn.net/shutterstock/videos/25119782/preview/stock-footage-the-surgeon-examines-the-patient-after-an-operation.mp4,PT00H00M18S,125701_125750,The surgeon examines the patient after an operation
1037324990,https://ak.picdn.net/shutterstock/videos/1037324990/preview/stock-footage-decorative-design-elements-rotating-like-old-vintage-clock-mechanism-patterns-with-geometric.mp4,PT00H00M10S,192251_192300,Decorative design elements rotating like old vintage clock mechanism. patterns with geometric ornament. circular ornamental symbol. arabic and indian motifs.
5601923,https://ak.picdn.net/shutterstock/videos/5601923/preview/stock-footage-grand-canyon-grand-canyon-in-arizona.mp4,PT00H00M05S,187801_187850,Grand canyon - grand canyon in arizona
1062899818,https://ak.picdn.net/shutterstock/videos/1062899818/preview/stock-footage-valley-station-neighbourhood-louisville-kentucky-drone-view.mp4,PT00H00M24S,001251_001300,Valley station neighbourhood louisville kentucky drone view
29874634,https://ak.picdn.net/shutterstock/videos/29874634/preview/stock-footage-pretty-blonde-girl-in-floral-shirt-using-tablet-in-the-park-and-smiling-to-the-camera-steadycam.mp4,PT00H00M15S,184501_184550,"Pretty, blonde girl in floral shirt using tablet in the park and smiling to the camera, steadycam shot
"
4123342,https://ak.picdn.net/shutterstock/videos/4123342/preview/stock-footage-led-disco-wall-kaleidoscope.mp4,PT00H00M10S,072351_072400,Led disco wall kaleidoscope.
1025284268,https://ak.picdn.net/shutterstock/videos/1025284268/preview/stock-footage-business-technology-communication-and-people-concept-businesswoman-with-laptop-computer-calling.mp4,PT00H00M10S,045551_045600,"Business, technology, communication and people concept - businesswoman with laptop computer calling on smartphone and drinking coffee at office"
1032104771,https://ak.picdn.net/shutterstock/videos/1032104771/preview/stock-footage-aerial-time-lapse-of-a-beach-in-constituci-n-chile.mp4,PT00H00M12S,147651_147700,"Aerial time lapse of a beach in constitución, chile"
1036441142,https://ak.picdn.net/shutterstock/videos/1036441142/preview/stock-footage-fresh-octopus-drying-on-the-rope-on-sun-crete-island-greece-squid-marine-animal-fishing-boat.mp4,PT00H00M35S,194301_194350,"Fresh octopus drying on the rope on sun, crete island, greece. squid marine animal. fishing boat floating turquoise water of aegean sea on background. exotic delicious mediterranean calamari seafood"
1022372416,https://ak.picdn.net/shutterstock/videos/1022372416/preview/stock-footage-the-flight-over-moving-train-in-the-hilly-terrain.mp4,PT00H00M41S,111151_111200,The flight over moving train in the hilly terrain
1066662784,https://ak.picdn.net/shutterstock/videos/1066662784/preview/stock-footage-endless-animation-of-gold-silver-and-brown-medals-for-winners-prizes-for-champions-impressive.mp4,PT00H00M06S,000051_000100,"Endless animation of gold, silver and brown medals for winners. prizes for champions. impressive shiny sports awards. trophies for winning competitions. success, victory, triumph, achievement. closure"
28105663,https://ak.picdn.net/shutterstock/videos/28105663/preview/stock-footage-nests-are-divided-into-various-categories-the-nature-and-quality-varies-and-there-is-home.mp4,PT00H00M10S,170751_170800,"Nests are divided into various categories. the nature and quality varies and there is ... home created certainly inferior quality bird's nest at home, then it's natural.
"
1041594439,https://ak.picdn.net/shutterstock/videos/1041594439/preview/stock-footage-shukhov-tower-in-dzerzhinsk-the-only-one-in-the-world-on-the-oka-world-heritage-list-helicopter.mp4,PT00H00M10S,039551_039600,Shukhov tower in dzerzhinsk the only one in the world on the oka world heritage list helicopter
650470,https://ak.picdn.net/shutterstock/videos/650470/preview/stock-footage-the-solitary-tree-on-background-of-the-sundown.mp4,PT00H00M12S,024351_024400,The solitary tree on background of the sundown.
1008191158,https://ak.picdn.net/shutterstock/videos/1008191158/preview/stock-footage-baguette-in-white-kitchen.mp4,PT00H00M10S,090201_090250,Baguette in white kitchen.
27663121,https://ak.picdn.net/shutterstock/videos/27663121/preview/stock-footage-time-lapse-rainy-clouds-fly-across-a-royal-blue-sky.mp4,PT00H00M09S,196701_196750,Time-lapse: rainy clouds fly across a royal blue sky.
32425798,https://ak.picdn.net/shutterstock/videos/32425798/preview/stock-footage-handsome-young-man-showing-hand-gesture-finger-gun-portrait-tired-man-having-fun-shooting-sign.mp4,PT00H00M08S,121051_121100,Handsome young man showing hand gesture finger gun. portrait tired man having fun shooting sign
1042825729,https://ak.picdn.net/shutterstock/videos/1042825729/preview/stock-footage-december-yogyakarta-indonesia-car-free-day-in-malioboro-street-at-midday-local-people.mp4,PT00H00M11S,190351_190400,"December 13, 2019, yogyakarta, indonesia:  car free day in malioboro street at midday, local people call this event as selasa wage."
1022558167,https://ak.picdn.net/shutterstock/videos/1022558167/preview/stock-footage-thoughtful-attractive-man-thinking-surrounded-by-nature-profile.mp4,PT00H00M16S,009901_009950,Thoughtful attractive man thinking surrounded by nature- profile
6476978,https://ak.picdn.net/shutterstock/videos/6476978/preview/stock-footage-author-typing-on-a-typewriter.mp4,PT00H00M25S,090251_090300,Author typing on a typewriter
1017628423,https://ak.picdn.net/shutterstock/videos/1017628423/preview/stock-footage--d-illustration-and-rendering-of-the-hindenburg-airship-over-a-british-island.mp4,PT00H00M15S,171351_171400,3d illustration and rendering of the hindenburg airship over a british island.
15606334,https://ak.picdn.net/shutterstock/videos/15606334/preview/stock-footage-young-woman-enjoying-a-rest-in-a-hammock-on-the-beach-to-the-sound-of-the-surf-slow-motion.mp4,PT00H00M42S,172301_172350,Young woman enjoying a rest in a hammock on the beach to the sound of the surf. slow motion.
1045551328,https://ak.picdn.net/shutterstock/videos/1045551328/preview/stock-footage-circa-s-tapiola-finland-is-a-town-developed-by-a-nonprofit-organization.mp4,PT00H02M10S,087351_087400,"Circa 1960s - tapiola, finland is a town developed by a nonprofit organization, 1966"
